frequency_hz,mean_response_db,response_standard_deviation_db,mean_chirp_level_dbfs,chirp_level_standard_deviation_db,mean_noise_level_dbfs,noise_level_standard_deviation_db,mean_snr_db,response_1_db,response_2_db,response_3_db,response_4_db,response_5_db,response_6_db,response_7_db,response_8_db,chirp_level_1_dbfs,chirp_level_2_dbfs,chirp_level_3_dbfs,chirp_level_4_dbfs,chirp_level_5_dbfs,chirp_level_6_dbfs,chirp_level_7_dbfs,chirp_level_8_dbfs,noise_level_1_dbfs,noise_level_2_dbfs,noise_level_3_dbfs,noise_level_4_dbfs,noise_level_5_dbfs,noise_level_6_dbfs,noise_level_7_dbfs,noise_level_8_dbfs
8040.08016032,-50.24946589,0.47009673,-67.14498351,0.47009673,-134.69666827,0.52784690,67.55168476,-49.93202515,-50.89811880,-50.84750251,-50.56569746,-50.28511515,-49.93559535,-49.75618057,-49.77549211,-66.82754277,-67.79363642,-67.74302013,-67.46121508,-67.18063277,-66.83111298,-66.65169819,-66.67100973,-134.28447172,-134.79990109,-133.95029937,-134.87559172,-134.96859005,-134.63215423,-134.36828579,-135.69405221
8083.16633267,-50.81829574,0.33426159,-67.65327541,0.33426159,-134.68287772,0.68454755,67.02960231,-50.59206229,-51.14407107,-51.34800355,-51.04975106,-50.87610412,-50.56109749,-50.45241760,-50.52285871,-67.42704196,-67.97905075,-68.18298323,-67.88473074,-67.71108380,-67.39607717,-67.28739727,-67.35783839,-133.99366799,-135.28782554,-135.34559326,-134.33639915,-134.86829932,-134.81163202,-133.49330704,-135.32629745
8126.25250501,-51.25761439,0.19532483,-68.03475368,0.19532483,-134.91049847,0.63486897,66.87574479,-51.55906719,-51.22866502,-51.51088812,-51.30754405,-51.20896871,-51.07117212,-51.00492662,-51.16968329,-68.33620648,-68.00580431,-68.28802741,-68.08468335,-67.98610801,-67.84831141,-67.78206592,-67.94682259,-134.82111636,-134.55222516,-135.60980824,-135.44986314,-135.24212896,-135.00704022,-133.57889169,-135.02291400
8169.33867735,-51.69693304,0.36326460,-68.41623195,0.36326460,-135.21256595,0.50869599,66.79633400,-52.52607209,-51.31325896,-51.67377269,-51.56533704,-51.54183331,-51.58124675,-51.55743565,-51.81650788,-69.24537099,-68.03255786,-68.39307160,-68.28463595,-68.26113221,-68.30054565,-68.27673456,-68.53580678,-134.86329931,-135.14372293,-135.53688143,-135.56150996,-135.54406553,-135.89339612,-134.37750762,-134.78014471
8212.42484970,-52.10625621,0.46423581,-68.77053047,0.46423581,-135.05969223,0.52094136,66.28916176,-53.01859542,-51.55834300,-51.78727582,-51.84603084,-51.88286811,-52.10698444,-52.15035178,-52.49960029,-69.68286968,-68.22261726,-68.45155007,-68.51030510,-68.54714237,-68.77125869,-68.81462603,-69.16387455,-134.62397011,-135.66135640,-135.29859228,-135.32029282,-134.65847639,-135.57389142,-134.17325123,-135.16770718
8255.51102204,-52.50214511,0.56015277,-69.11265582,0.56015277,-134.18275267,0.76744654,65.07009686,-53.29860964,-51.87530679,-51.87866215,-52.13698138,-52.22756217,-52.63973725,-52.76136529,-53.19893621,-69.90912035,-68.48581750,-68.48917286,-68.74749208,-68.83807288,-69.25024795,-69.37187600,-69.80944692,-133.72431497,-133.98879245,-133.35616906,-134.38355941,-134.91065383,-135.20241623,-133.09022542,-134.80589000
8298.59719439,-52.89801084,0.69347546,-69.45487589,0.69347546,-134.53954728,0.91822819,65.08467139,-53.58056437,-52.18653626,-51.98877671,-52.43850021,-52.58166620,-53.16363493,-53.36059010,-53.88381798,-70.13742941,-68.74340130,-68.54564176,-68.99536525,-69.13853125,-69.72049997,-69.91745514,-70.44068302,-134.34707890,-134.69443747,-134.45817424,-135.37089931,-134.80921431,-135.73576793,-132.65445589,-134.24635017
8341.68336673,-53.29311015,0.59376081,-69.80023046,0.59376081,-135.53517716,0.49496686,65.73494670,-53.92673228,-52.30801185,-52.71862541,-53.08973370,-53.24715503,-53.39450855,-53.56971586,-54.09039849,-70.43385260,-68.81513217,-69.22574573,-69.59685402,-69.75427534,-69.90162887,-70.07683618,-70.59751881,-135.84149904,-135.59004838,-135.68082952,-135.46541405,-135.87711512,-135.87381081,-134.36978179,-135.58291859
8384.76953908,-53.68820945,0.58793019,-70.14558504,0.58793019,-135.41906810,0.63118826,65.27348306,-54.27290019,-52.42948744,-53.44847411,-53.74096719,-53.91264385,-53.62538217,-53.77884162,-54.29697901,-70.73027578,-68.88686304,-69.90584970,-70.19834278,-70.37001944,-70.08275776,-70.23621721,-70.75435460,-135.93075513,-135.07218627,-135.43062518,-135.75230213,-134.98224981,-135.13671566,-134.52311373,-136.52459686
8427.85571142,-53.95078508,0.67349194,-70.35988461,0.67349194,-135.43343359,0.79144236,65.07354899,-54.34780658,-52.39368561,-53.98321952,-54.18393957,-54.40854119,-53.79731409,-53.99066399,-54.50111008,-70.75690611,-68.80278515,-70.39231905,-70.59303910,-70.81764072,-70.20641362,-70.39976352,-70.91020961,-135.70459267,-134.71362297,-135.52129598,-136.40026326,-135.65514455,-135.73400489,-133.85082287,-135.88772155
8470.94188377,-53.98576571,0.81858261,-70.34911145,0.81858261,-135.71014853,0.70189566,65.36103708,-53.95685078,-52.08777690,-54.18289625,-54.26924612,-54.61318357,-53.86802006,-54.20711747,-54.70103449,-70.32019652,-68.45112265,-70.54624200,-70.63259187,-70.97652932,-70.23136581,-70.57046322,-71.06438023,-135.24985093,-134.70134561,-135.60301853,-136.50805253,-136.15088525,-136.76608641,-135.30824184,-135.39370716
8514.02805611,-54.02074633,1.00291827,-70.33833829,1.00291827,-135.51564953,0.59197031,65.17731123,-53.56589497,-51.78186819,-54.38257298,-54.35455268,-54.81782596,-53.93872603,-54.42357096,-54.90095889,-69.88348693,-68.09946015,-70.70016494,-70.67214464,-71.13541792,-70.25631799,-70.74116292,-71.21855085,-134.61766879,-135.50517733,-135.84572579,-135.67396926,-135.88078490,-136.41210612,-134.76212195,-135.42764207
8557.11422846,-54.26999894,1.03685988,-70.54465827,1.03685988,-136.04385446,0.82443840,65.49919619,-53.36072374,-52.11255694,-54.72388615,-54.72255241,-55.15923904,-54.32785034,-54.64922654,-55.10395637,-69.63538307,-68.38721627,-70.99854549,-70.99721174,-71.43389837,-70.60250967,-70.92388587,-71.37861570,-136.59343642,-135.72472908,-136.13128061,-136.47308628,-135.82149091,-136.66763569,-134.23184557,-136.70733116
8600.20040080,-54.60819463,1.04558521,-70.84109238,1.04558521,-136.00551240,0.57073479,65.16442002,-53.23267063,-52.70749370,-55.12399181,-55.20789647,-55.55742485,-54.84914829,-54.87870186,-55.30822946,-69.46556838,-68.94039145,-71.35688956,-71.44079422,-71.79032260,-71.08204604,-71.11159961,-71.54112721,-136.53167315,-136.35097984,-136.17046313,-135.43879512,-136.56770037,-135.74617001,-134.96580388,-136.27251373
8643.28657315,-54.93033978,1.08431410,-71.12165813,1.08431410,-135.80292372,0.54287210,64.68126559,-53.12522467,-53.31717407,-55.50975283,-55.67141259,-55.93030057,-55.33210271,-55.07723580,-55.47951499,-69.31654302,-69.50849242,-71.70107118,-71.86273094,-72.12161892,-71.52342106,-71.26855415,-71.67083335,-135.92616300,-135.99021131,-135.42116280,-136.50944169,-135.02280382,-136.55036832,-135.40423318,-135.59900565
8686.37274549,-54.91447928,0.79863974,-71.06805476,0.79863974,-136.42256523,0.62765503,65.35451047,-53.45174094,-54.23733780,-55.59343257,-55.67525780,-55.77017544,-55.00758764,-54.62418065,-54.95612140,-69.60531642,-70.39091327,-71.74700804,-71.82883328,-71.92375091,-71.16116311,-70.77775613,-71.10969688,-137.04688721,-136.45442644,-136.58257886,-136.38753858,-135.05082515,-136.36901469,-136.39245541,-137.09679547
8729.45891784,-54.89861878,0.74030244,-71.01445138,0.74030244,-136.81357556,0.62373185,65.79912418,-53.77825722,-55.15750152,-55.67711231,-55.67910301,-55.61005030,-54.68307257,-54.17112550,-54.43272781,-69.89408982,-71.27333412,-71.79294491,-71.79493561,-71.72588290,-70.79890517,-70.28695810,-70.54856042,-137.36586138,-136.18538607,-137.40642928,-136.84208741,-136.52074130,-137.00909761,-135.73892445,-137.44007697
8772.54509018,-54.73849528,0.85696782,-70.82011234,0.85696782,-136.92965866,0.50214872,66.10954632,-53.88137683,-55.65366526,-55.59935454,-55.49969029,-55.33315624,-54.29423782,-53.71906823,-53.92741301,-69.96299389,-71.73528232,-71.68097160,-71.58130735,-71.41477330,-70.37585488,-69.80068530,-70.00903007,-137.78143912,-136.55196140,-137.06552166,-136.75219290,-137.20485345,-137.23136625,-136.13277823,-136.71715631
8815.63126253,-54.34694987,0.89559300,-70.40000983,0.89559300,-137.11787674,0.32468709,66.71786691,-53.62613095,-55.46966234,-55.26262410,-55.02630130,-54.86894536,-53.80222360,-53.26861174,-53.45109960,-69.67919091,-71.52272230,-71.31568406,-71.07936126,-70.92200532,-69.85528356,-69.32167170,-69.50415956,-137.63351819,-137.06059080,-137.08741598,-137.16802138,-137.38344381,-137.18457784,-136.53655866,-136.88888724
8858.71743487,-53.95540447,0.94741967,-69.97990733,0.94741967,-137.20531485,0.53756785,67.22540752,-53.37088506,-55.28565943,-54.92589366,-54.55291231,-54.40473449,-53.31020938,-52.81815525,-52.97478618,-69.39538792,-71.31016228,-70.95039651,-70.57741516,-70.42923734,-69.33471224,-68.84265811,-68.99928904,-137.39473077,-137.21129194,-137.17598021,-137.66911814,-137.18579498,-137.57284814,-135.95565901,-137.47709558
8901.80360721,-53.75614825,0.98312552,-69.73901910,0.98312552,-137.30019608,0.55486303,67.56117697,-53.57567885,-55.23021059,-54.77367801,-54.20729796,-54.05037642,-53.00801826,-52.52826574,-52.67566018,-69.55854970,-71.21308145,-70.75654887,-70.19016881,-70.03324727,-68.99088912,-68.51113659,-68.65853103,-136.73594214,-137.72930055,-137.10024062,-137.90118786,-137.50000039,-137.70079710,-136.28576244,-137.44833750
8944.88977956,-53.63068567,1.05329469,-69.56690685,1.05329469,-137.43251272,0.74847260,67.86560587,-53.95701922,-55.22409617,-54.69227248,-53.91071891,-53.73817589,-52.77867439,-52.29999603,-52.44453230,-69.89324039,-71.16031734,-70.62849366,-69.84694008,-69.67439707,-68.71489556,-68.23621720,-68.38075348,-138.02109968,-137.32501791,-137.35718317,-138.59798450,-137.17120170,-137.68960347,-136.00195691,-137.29605441
8987.97595190,-53.50753787,1.15411411,-69.39735441,1.15411411,-137.57533362,0.36059217,68.17797921,-54.34909944,-55.19146623,-54.59779939,-53.62028354,-53.43434068,-52.55875428,-52.08192721,-52.22663219,-70.23891597,-71.08128277,-70.48761593,-69.51010007,-69.32415721,-68.44857081,-67.97174375,-68.11644873,-137.59977099,-137.33976513,-137.28868658,-137.99496693,-137.97849207,-137.96641729,-137.32673325,-137.10783672
9031.06212425,-53.41981623,1.13950988,-69.26697829,1.13950988,-138.17632735,0.32460214,68.90934905,-54.90554609,-54.75303371,-54.30333591,-53.42387330,-53.25853119,-52.48305876,-52.01997651,-52.21117438,-70.75270816,-70.60019577,-70.15049797,-69.27103536,-69.10569326,-68.33022082,-67.86713858,-68.05833645,-138.22138088,-138.41486563,-137.83272488,-138.34142907,-138.26003437,-138.46571597,-137.53212268,-138.34234531
9074.14829659,-53.33209459,1.19925550,-69.13660218,1.19925550,-138.77877468,0.49076561,69.64217250,-55.46199275,-54.31460118,-54.00887242,-53.22746306,-53.08272171,-52.40736323,-51.95802582,-52.19571658,-71.26650034,-70.11910877,-69.81338001,-69.03197065,-68.88722930,-68.21187082,-67.76253341,-68.00022417,-137.97912721,-138.75314712,-138.76383117,-138.62340332,-139.37023999,-139.54539666,-138.69306948,-138.50198249
9117.23446894,-53.29730289,1.25427915,-69.06071585,1.25427915,-138.70715182,0.42575263,69.64643597,-55.84124590,-54.03266544,-53.78489245,-53.11187267,-52.96749732,-52.40722427,-51.97788050,-52.25514454,-71.60465887,-69.79607841,-69.54830542,-68.87528564,-68.73091029,-68.17063723,-67.74129346,-68.01855750,-138.50190466,-138.72186736,-138.83601365,-139.37086077,-138.12126683,-138.62714035,-138.28208082,-139.19608008
9160.32064128,-53.34190607,1.22822595,-69.06656419,1.22822595,-138.73527145,0.73779444,69.66870726,-55.95470881,-53.98547487,-53.66663776,-53.11751206,-52.94315057,-52.52042012,-52.12044324,-52.42690115,-71.67936693,-69.71013299,-69.39129588,-68.84217018,-68.66780869,-68.24507824,-67.84510136,-68.15155927,-138.85557749,-139.16817043,-139.15826739,-139.25848809,-139.24199182,-138.35798343,-137.07522829,-138.76646466
9203.40681363,-53.38650926,1.21066074,-69.07241253,1.21066074,-138.96536630,0.53231588,69.89295377,-56.06817171,-53.93828430,-53.54838307,-53.12315145,-52.91880383,-52.63361598,-52.26300599,-52.59865776,-71.75407498,-69.62418757,-69.23428634,-68.80905472,-68.60470710,-68.31951925,-67.94890926,-68.28456103,-139.15292497,-139.31161610,-138.74324713,-139.04749114,-139.47282937,-139.20588782,-137.75997847,-139.02895537
9246.49298597,-53.42334707,1.05391033,-69.07332050,1.05391033,-138.86161145,1.17542176,69.78829094,-55.83023577,-53.76868612,-53.52678348,-53.13039642,-52.96857701,-52.80233406,-52.49516138,-52.86460230,-71.48020921,-69.41865956,-69.17675691,-68.78036986,-68.61855044,-68.45230749,-68.14513481,-68.51457574,-139.10229584,-139.25221309,-139.06082998,-139.03811601,-139.50520593,-139.39056370,-135.99409093,-139.54957610
9289.57915832,-53.45743756,0.85547393,-69.07248062,0.85547393,-139.40187309,0.57316973,70.32939246,-55.46797822,-53.55578128,-53.53937955,-53.13820944,-53.04457313,-52.99069538,-52.75901381,-53.16386965,-71.08302128,-69.17082435,-69.15442262,-68.75325250,-68.65961619,-68.60573844,-68.37405687,-68.77891272,-138.84660821,-139.37794596,-139.35333243,-139.72258808,-139.97118231,-139.06251997,-138.59089927,-140.28990846
9332.66533066,-53.48122916,0.69686889,-69.06163382,0.69686889,-139.37427477,0.61701246,70.31264095,-55.14294650,-53.36748946,-53.54321392,-53.13726350,-53.10606227,-53.14570894,-52.98507997,-53.42206868,-70.72335117,-68.94789413,-69.12361859,-68.71766816,-68.68646693,-68.72611360,-68.56548463,-69.00247334,-138.98682700,-139.18501481,-138.62755536,-140.24130685,-139.46117159,-139.23044047,-138.92042485,-140.34145724
9375.75150301,-53.38214435,0.79930110,-68.93139409,0.79930110,-138.49689668,1.03210916,69.56550259,-55.26205756,-53.47285651,-53.44251210,-53.03181416,-52.99446820,-52.90284928,-52.76031687,-53.19028015,-70.81130729,-69.02210624,-68.99176183,-68.58106390,-68.54371794,-68.45209902,-68.30956661,-68.73952989,-136.93029290,-137.05874396,-138.65440518,-138.33066552,-138.84935166,-139.89782632,-139.14958652,-139.10430136
9418.83767535,-53.28305955,0.91279320,-68.80115436,0.91279320,-140.08882967,0.37143780,71.28767531,-55.38116861,-53.57822355,-53.34181027,-52.92636483,-52.88287413,-52.65998963,-52.53555377,-52.95849162,-70.89926342,-69.09631836,-68.85990508,-68.44445964,-68.40096894,-68.17808444,-68.05364858,-68.47658643,-140.35673344,-139.50053024,-140.24739314,-139.85678431,-140.46493989,-140.26405531,-139.63304170,-140.38715931
9461.92384770,-53.31880742,1.00133791,-68.80730958,1.00133791,-140.40368348,0.30918381,71.59637391,-55.60469066,-53.67048781,-53.38339346,-52.99303008,-52.94149069,-52.61808171,-52.46557751,-52.87370741,-71.09319282,-69.15898997,-68.87189562,-68.48153224,-68.42999285,-68.10658387,-67.95407967,-68.36220957,-140.32033133,-140.09871150,-140.30689710,-141.07454824,-140.54670622,-140.27577824,-140.14078251,-140.46571271
9505.01002004,-53.54383960,1.05190467,-69.00494231,1.05190467,-140.40003413,0.47119678,71.39509182,-55.97478968,-53.74435780,-53.62472293,-53.30131774,-53.23905679,-52.85827911,-52.61289815,-52.99529465,-71.43589238,-69.20546050,-69.08582564,-68.76242045,-68.70015949,-68.31938181,-68.07400086,-68.45639736,-140.26809215,-139.87699023,-141.19715063,-140.79095396,-140.44711695,-140.63712319,-139.78815709,-140.19468885
9548.09619238,-53.76887179,1.10962993,-69.20257505,1.10962993,-140.86045834,0.49386984,71.65788329,-56.34488869,-53.81822778,-53.86605240,-53.60960540,-53.53662288,-53.09847651,-52.76021879,-53.11688190,-71.77859195,-69.25193103,-69.29975565,-69.04330865,-68.97032614,-68.53217976,-68.19392205,-68.55058515,-141.13662965,-140.08595728,-141.16275975,-141.32751246,-140.98199083,-140.68302252,-141.32399750,-140.18179674
9591.18236473,-54.07606182,1.30505659,-69.48520659,1.30505659,-140.95127175,0.42857926,71.46606516,-57.12008180,-54.03658616,-54.17992768,-53.91778071,-53.86216507,-53.27956086,-52.93692202,-53.27547022,-72.52922657,-69.44573093,-69.58907245,-69.32692548,-69.27130984,-68.68870564,-68.34606679,-68.68461500,-140.87227059,-140.42155527,-141.70758199,-141.06210059,-140.79687825,-141.14083857,-141.19929104,-140.40965767
9634.26853707,-54.40996040,1.54495354,-69.79547025,1.54495354,-141.15963813,0.69732570,71.36416788,-58.02696627,-54.30191604,-54.51738677,-54.22591951,-54.19680197,-53.44142826,-53.12317718,-53.44608717,-73.41247612,-69.68742589,-69.90289662,-69.61142937,-69.58231182,-68.82693812,-68.50868704,-68.83159703,-141.10199266,-140.74433524,-141.34509370,-142.54447077,-140.67701293,-141.68322256,-140.34456472,-140.83641242
9677.35470942,-54.73745477,1.77025480,-70.09968434,1.77025480,-141.34095230,0.58530022,71.24126796,-58.89097472,-54.56432556,-54.84985271,-54.52645308,-54.52692774,-53.60815483,-53.31262838,-53.62032116,-74.25320428,-69.92655512,-70.21208227,-69.88868265,-69.88915731,-68.97038439,-68.67485794,-68.98255072,-141.26231385,-141.51525846,-141.80029128,-141.23252813,-141.74218892,-140.90119344,-140.21467369,-142.05917061
9720.44088176,-55.00273689,1.84721848,-70.34513111,1.84721848,-141.52649747,0.45362698,71.18136635,-59.33847320,-54.79836594,-55.13381382,-54.75310731,-54.81323128,-53.82208476,-53.53312676,-53.82969207,-74.68086742,-70.14076017,-70.47620804,-70.09550154,-70.15562550,-69.16447898,-68.87552098,-69.17208629,-140.98676422,-140.91209662,-142.04642388,-141.92039873,-141.77465458,-141.65122477,-141.09949204,-141.82092489
9763.52705411,-55.26801901,1.92438755,-70.59057789,1.92438755,-141.47496084,0.52489536,70.88438294,-59.78597168,-55.03240633,-55.41777493,-54.97976154,-55.09953481,-54.03601468,-53.75362514,-54.03906298,-75.10853056,-70.35496521,-70.74033382,-70.30232042,-70.42209369,-69.35857356,-69.07618402,-69.36162186,-141.34500521,-140.80647140,-141.77777336,-142.19208487,-141.58222910,-142.09921903,-141.04058688,-140.95631685
9806.61322645,-55.44347693,1.91238686,-70.74786577,1.91238686,-141.89263246,0.40779879,71.14476668,-59.91111504,-55.21340460,-55.62784272,-55.16822661,-55.32605859,-54.20196832,-53.91327315,-54.18592645,-75.21550388,-70.51779344,-70.93223156,-70.47261545,-70.63044743,-69.50635716,-69.21766199,-69.49031529,-141.38380705,-142.05605067,-142.70833439,-141.61444769,-142.00374650,-142.00641944,-141.57575066,-141.79250328
9849.69939880,-55.50083267,1.78483832,-70.78924103,1.78483832,-141.96615153,0.27020529,71.17691050,-59.61242112,-55.32466231,-55.74075447,-55.30648000,-55.47398305,-54.30484203,-53.99291420,-54.25060420,-74.90082948,-70.61307067,-71.02916283,-70.59488836,-70.76239141,-69.59325039,-69.28132256,-69.53901256,-141.51732031,-142.28658580,-142.21719724,-142.24039812,-141.74584034,-141.93064809,-141.82866276,-141.96255956
9892.78557114,-55.55818841,1.66041175,-70.83061629,1.66041175,-142.06921796,0.30784772,71.23860167,-59.31372720,-55.43592003,-55.85366622,-55.44473338,-55.62190751,-54.40771573,-54.07255525,-54.31528195,-74.58615508,-70.70834791,-71.12609410,-70.71716127,-70.89433539,-69.68014361,-69.34498313,-69.58770983,-142.06087287,-142.51146094,-142.36366387,-142.17735652,-142.19481990,-141.86398435,-141.57889417,-141.80269103
9935.87174349,-55.48776382,1.55915542,-70.73911651,1.55915542,-142.17151624,0.70174332,71.43239972,-59.01262248,-55.39173658,-55.78386393,-55.36699512,-55.52741652,-54.40820825,-54.09178700,-54.31948068,-74.26397517,-70.64308927,-71.03521662,-70.61834782,-70.77876921,-69.65956094,-69.34313969,-69.57083338,-142.32776088,-142.46625855,-141.04766778,-141.91879694,-142.54057897,-143.35472092,-141.48644098,-142.22990488
9978.95791583,-55.37931463,1.46467942,-70.60807607,1.46467942,-142.29797530,0.35290176,71.68989924,-58.71080036,-55.30129727,-55.65968998,-55.22498253,-55.36078805,-54.37823439,-54.09304228,-54.30568219,-73.93956179,-70.53005871,-70.88845141,-70.45374397,-70.58954949,-69.60699583,-69.32180372,-69.53444363,-142.19082139,-142.44656465,-142.30287702,-142.47275529,-142.34918872,-142.59074584,-141.48644568,-142.54440383
